utc,tick,source,source_line,commit,action,verified,status,outcome,plan_id,decision_source,model_called,research,research_progress
2026-09-24T10:33:51.760014+00:00,12058092,supervision/gameplay.jsonl,1,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Re-dispatched retained transfer after proving its RPC never began,,,False,chemical-science-pack,0.5466666666663856
2026-09-24T10:34:20.393096+00:00,12058931,supervision/gameplay.jsonl,2,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 10 copper-plate (12058931:factory_extract:capacity:copper-plate:2:copper-plate),factory:factory_extract:capacity:copper-plate:2,jev,True,chemical-science-pack,0.5466666666663856
2026-09-24T10:36:37.040455+00:00,12060648,supervision/gameplay.jsonl,3,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 50 coal,"factory:factory_gather:coal:target:50:site:{""name"":""coal"",""position"":{""x"":62.5,""y"":-25.5},""surface_index"":1}",deterministic-fallback,True,chemical-science-pack,0.5466666666663856
2026-09-24T10:37:09.576309+00:00,12068914,supervision/gameplay.jsonl,4,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 50 coal (12068914:factory_insert:utility:boiler:coal),factory:factory_insert:utility:boiler,deterministic-singleton,False,chemical-science-pack,0.5466666666663856
2026-09-24T10:38:06.450260+00:00,12070685,supervision/gameplay.jsonl,5,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 20 logistic-science-pack (12070685:factory_extract:recipe:logistic-science-pack:logistic-science-pack),factory:factory_extract:recipe:logistic-science-pack,deterministic-fallback,True,chemical-science-pack,0.5466666666663856
2026-09-24T10:38:35.078421+00:00,12074144,supervision/gameplay.jsonl,6,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 20 logistic-science-pack (12074144:factory_insert:utility:lab:logistic-science-pack),factory:factory_insert:utility:lab,deterministic-singleton,False,chemical-science-pack,0.550555555555271
2026-09-24T10:39:20.347345+00:00,12075806,supervision/gameplay.jsonl,7,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,factory:factory_craft:iron-gear-wheel,deterministic-singleton,False,chemical-science-pack,0.6123333333329927
2026-09-24T10:40:13.328077+00:00,12078639,supervision/gameplay.jsonl,8,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,factory:factory_craft:transport-belt,deterministic-singleton,False,chemical-science-pack,0.6822444444440401
2026-09-24T10:40:49.428024+00:00,12081698,supervision/gameplay.jsonl,9,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 14 transport-belt (12081698:factory_insert:recipe:logistic-science-pack:transport-belt),factory:factory_insert:recipe:logistic-science-pack,deterministic-singleton,False,chemical-science-pack,0.7289555555551087
2026-09-24T10:41:44.259055+00:00,12083985,supervision/gameplay.jsonl,10,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,False,running,"Native craft request returned; receipt and output require observation; tracked in background, output not yet verified",factory:factory_craft:iron-gear-wheel,deterministic-singleton,False,chemical-science-pack,0.8025999999994863
2026-09-24T10:42:19.847024+00:00,12087240,supervision/gameplay.jsonl,11,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 14 automation-science-pack (12087240:factory_insert:utility:lab:automation-science-pack),factory:factory_insert:utility:lab,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:42:41.550887+00:00,12089319,supervision/gameplay.jsonl,12,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,factory:factory_craft:transport-belt,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:43:29.161691+00:00,12090659,supervision/gameplay.jsonl,13,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 transport-belt (12090659:factory_insert:recipe:logistic-science-pack:transport-belt),factory:factory_insert:recipe:logistic-science-pack,deterministic-fallback,True,chemical-science-pack,0.8133333333328097
2026-09-24T10:43:58.929182+00:00,12093470,supervision/gameplay.jsonl,14,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,factory:factory_craft:iron-gear-wheel,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:44:49.063849+00:00,12095310,supervision/gameplay.jsonl,15,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12095310:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:45:37.650279+00:00,12098327,supervision/gameplay.jsonl,16,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12098327:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:46:10.450847+00:00,12101152,supervision/gameplay.jsonl,17,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12101152:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:46:55.176204+00:00,12103165,supervision/gameplay.jsonl,18,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12103165:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:47:35.852459+00:00,12105808,supervision/gameplay.jsonl,19,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12105808:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:48:15.669344+00:00,12108227,supervision/gameplay.jsonl,20,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12108227:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:49:01.438331+00:00,12110643,supervision/gameplay.jsonl,21,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12110643:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:49:41.969709+00:00,12113378,supervision/gameplay.jsonl,22,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12113378:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:50:12.049708+00:00,12115767,supervision/gameplay.jsonl,23,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12115767:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:50:47.748520+00:00,12117521,supervision/gameplay.jsonl,24,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 copper-plate (12117521:factory_insert:recipe:automation-science-pack:copper-plate),factory:factory_insert:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:52:21.632019+00:00,12119742,supervision/gameplay.jsonl,25,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 15 copper-ore,"factory:factory_gather:copper-ore:target:20:site:{""name"":""copper-ore"",""position"":{""x"":-49.5,""y"":-84.5},""surface_index"":1}",deterministic-fallback,True,chemical-science-pack,0.8133333333328097
2026-09-24T10:53:04.528445+00:00,12125342,supervision/gameplay.jsonl,26,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 20 copper-ore (12125342:factory_insert:recipe:copper-plate:copper-ore),factory:factory_insert:recipe:copper-plate,deterministic-fallback,True,chemical-science-pack,0.8133333333328097
2026-09-24T10:54:05.145643+00:00,12127861,supervision/gameplay.jsonl,27,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 10 copper-ore,"factory:factory_gather:copper-ore:target:10:site:{""name"":""copper-ore"",""position"":{""x"":-49.5,""y"":-84.5},""surface_index"":1}",deterministic-fallback,True,chemical-science-pack,0.8133333333328097
2026-09-24T10:54:46.223693+00:00,12131494,supervision/gameplay.jsonl,28,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 20 copper-plate (12131494:factory_extract:output-chest:243:copper-plate),factory:factory_extract:output-chest:243,deterministic-fallback,True,chemical-science-pack,0.8133333333328097
2026-09-24T10:55:02.640743+00:00,12133943,supervision/gameplay.jsonl,29,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,False,running,"Native craft request returned; receipt and output require observation; tracked in background, output not yet verified",factory:factory_craft:copper-cable,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:55:27.393476+00:00,12134970,supervision/gameplay.jsonl,30,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 2 copper-ore (12134970:factory_insert:recipe:copper-plate:copper-ore),factory:factory_insert:recipe:copper-plate,deterministic-fallback,True,chemical-science-pack,0.8133333333328097
2026-09-24T10:55:57.048923+00:00,12136482,supervision/gameplay.jsonl,31,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 2 copper-plate (12136482:factory_extract:output-chest:243:copper-plate),factory:factory_extract:output-chest:243,deterministic-fallback,True,chemical-science-pack,0.8133333333328097
2026-09-24T10:56:16.226634+00:00,12138194,supervision/gameplay.jsonl,32,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,factory:factory_craft:copper-cable,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:56:33.125185+00:00,12139343,supervision/gameplay.jsonl,33,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,False,running,"Native craft request returned; receipt and output require observation; tracked in background, output not yet verified",factory:factory_craft:electronic-circuit,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:56:57.551896+00:00,12140331,supervision/gameplay.jsonl,34,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 1 automation-science-pack (12140331:factory_insert:utility:lab:automation-science-pack),factory:factory_insert:utility:lab,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:57:13.039262+00:00,12141808,supervision/gameplay.jsonl,35,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,False,running,"Native craft request returned; receipt and output require observation; tracked in background, output not yet verified",factory:factory_craft:inserter,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:58:15.754169+00:00,12142739,supervision/gameplay.jsonl,36,fcec75b7934b6d724a7561b45dc862ba53d5c40c,verify,True,running,Plan effects already observed,background-wait:82be8dc4f4864c628078b019ea6d381f,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:58:43.641441+00:00,12146493,supervision/gameplay.jsonl,37,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 15 inserter (12146493:factory_insert:recipe:logistic-science-pack:inserter),factory:factory_insert:recipe:logistic-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:58:56.729172+00:00,12148162,supervision/gameplay.jsonl,38,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_wait,False,running,Waiting for native production or research,factory:factory_wait:batch:recipe:logistic-science-pack:logistic-science-pack:target:10,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:01.687262+00:00,12148903,supervision/gameplay.jsonl,39,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:06.893333+00:00,12149214,supervision/gameplay.jsonl,40,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:11.745143+00:00,12149514,supervision/gameplay.jsonl,41,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:16.140245+00:00,12149797,supervision/gameplay.jsonl,42,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:22.533568+00:00,12150080,supervision/gameplay.jsonl,43,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:27.862029+00:00,12150427,supervision/gameplay.jsonl,44,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:33.654470+00:00,12150779,supervision/gameplay.jsonl,45,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:39.357518+00:00,12151173,supervision/gameplay.jsonl,46,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:45.848988+00:00,12151452,supervision/gameplay.jsonl,47,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:52.370663+00:00,12151895,supervision/gameplay.jsonl,48,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T10:59:57.939658+00:00,12152231,supervision/gameplay.jsonl,49,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T11:00:03.255375+00:00,12152603,supervision/gameplay.jsonl,50,fcec75b7934b6d724a7561b45dc862ba53d5c40c,verify,True,running,Observed expected postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T11:00:21.320309+00:00,12152976,supervision/gameplay.jsonl,51,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 11 logistic-science-pack (12152976:factory_extract:recipe:logistic-science-pack:logistic-science-pack),factory:factory_extract:recipe:logistic-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T11:00:35.664995+00:00,12153948,supervision/gameplay.jsonl,52,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_wait,False,running,Waiting for native production or research,factory:factory_wait:batch:recipe:logistic-science-pack:logistic-science-pack:target:4,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T11:00:42.598064+00:00,12154858,supervision/gameplay.jsonl,53,fcec75b7934b6d724a7561b45dc862ba53d5c40c,observe,False,running,Waiting for the in-flight postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T11:00:47.758343+00:00,12155255,supervision/gameplay.jsonl,54,fcec75b7934b6d724a7561b45dc862ba53d5c40c,verify,True,running,Observed expected postcondition,,,False,chemical-science-pack,0.8133333333328097
2026-09-24T11:01:01.551322+00:00,12155544,supervision/gameplay.jsonl,55,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 4 logistic-science-pack (12155544:factory_extract:recipe:logistic-science-pack:logistic-science-pack),factory:factory_extract:recipe:logistic-science-pack,deterministic-singleton,False,chemical-science-pack,0.8133333333328097
2026-09-24T11:01:23.218915+00:00,12156417,supervision/gameplay.jsonl,56,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 15 logistic-science-pack (12156417:factory_insert:utility:lab:logistic-science-pack),factory:factory_insert:utility:lab,deterministic-singleton,False,chemical-science-pack,0.8159999999994738
2026-09-24T11:01:40.537760+00:00,12157698,supervision/gameplay.jsonl,57,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 19 automation-science-pack (12157698:factory_extract:recipe:automation-science-pack:automation-science-pack),factory:factory_extract:recipe:automation-science-pack,deterministic-singleton,False,chemical-science-pack,0.8372666666661213
2026-09-24T11:02:33.171770+00:00,12158724,supervision/gameplay.jsonl,58,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 2 iron-ore,"factory:factory_gather:iron-ore:target:2:site:{""name"":""iron-ore"",""position"":{""x"":47.5,""y"":-81.5},""surface_index"":1}",deterministic-fallback,True,chemical-science-pack,0.9094444444438337
2026-09-24T11:03:21.041629+00:00,12161980,supervision/gameplay.jsonl,59,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 2 iron-ore (12161980:factory_insert:recipe:iron-plate:iron-ore),factory:factory_insert:recipe:iron-plate,deterministic-fallback,True,chemical-science-pack,0.9723999999993318
2026-09-24T11:03:55.048232+00:00,12164801,supervision/gameplay.jsonl,60,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 2 iron-plate (12164801:factory_extract:output-chest:334:iron-plate),factory:factory_extract:output-chest:334,deterministic-fallback,True,,0
2026-09-24T11:04:10.068183+00:00,12166795,supervision/gameplay.jsonl,61,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_research,True,running,Started native research advanced-oil-processing,factory:factory_research:advanced-oil-processing,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:04:46.779824+00:00,12167708,supervision/gameplay.jsonl,62,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 5 iron-plate (12167708:factory_insert:recipe:steel-plate:iron-plate),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_insert:recipe:steel-plate,deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:07:07.182796+00:00,12169997,supervision/gameplay.jsonl,63,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 50 coal,"factory:factory_gather:coal:target:50:site:{""name"":""coal"",""position"":{""x"":62.5,""y"":-25.5},""surface_index"":1}",deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:07:46.885247+00:00,12178359,supervision/gameplay.jsonl,64,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 1 steel-plate (12178359:factory_extract:recipe:steel-plate:steel-plate),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_extract:recipe:steel-plate,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:08:07.404618+00:00,12180709,supervision/gameplay.jsonl,65,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,False,running,"Native craft request returned; receipt and output require observation; tracked in background, output not yet verified",capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_craft:iron-gear-wheel,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:08:42.647122+00:00,12181930,supervision/gameplay.jsonl,66,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 5 copper-ore (12181930:factory_insert:recipe:copper-plate:copper-ore),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_insert:recipe:copper-plate,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:11:02.971960+00:00,12184008,supervision/gameplay.jsonl,67,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 50 iron-ore,"factory:factory_gather:iron-ore:target:50:site:{""name"":""iron-ore"",""position"":{""x"":47.5,""y"":-81.5},""surface_index"":1}",deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:11:38.559480+00:00,12192438,supervision/gameplay.jsonl,68,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 5 copper-plate (12192438:factory_extract:output-chest:243:copper-plate),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_extract:output-chest:243,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:11:56.954168+00:00,12194546,supervision/gameplay.jsonl,69,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,False,running,"Native craft request returned; receipt and output require observation; tracked in background, output not yet verified",capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_craft:copper-cable,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:12:17.114777+00:00,12195638,supervision/gameplay.jsonl,70,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_craft:electronic-circuit,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:12:44.178129+00:00,12196911,supervision/gameplay.jsonl,71,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 9 iron-ore (12196911:factory_insert:recipe:iron-plate:iron-ore),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_insert:recipe:iron-plate,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:15:14.600293+00:00,12198484,supervision/gameplay.jsonl,72,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 50 iron-ore,"factory:factory_gather:iron-ore:target:91:site:{""name"":""iron-ore"",""position"":{""x"":47.5,""y"":-81.5},""surface_index"":1}",deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:15:53.004661+00:00,12207568,supervision/gameplay.jsonl,73,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 9 iron-plate (12207568:factory_extract:output-chest:334:iron-plate),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_extract:output-chest:334,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:16:12.376099+00:00,12209739,supervision/gameplay.jsonl,74,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_craft:assembling-machine-1,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:16:34.358921+00:00,12210906,supervision/gameplay.jsonl,75,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 10 iron-ore (12210906:factory_insert:recipe:iron-plate:iron-ore),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_insert:recipe:iron-plate,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:19:00.262115+00:00,12212237,supervision/gameplay.jsonl,76,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 50 iron-ore,"factory:factory_gather:iron-ore:target:131:site:{""name"":""iron-ore"",""position"":{""x"":46.5,""y"":-82.5},""surface_index"":1}",deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:19:40.183335+00:00,12221030,supervision/gameplay.jsonl,77,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 10 iron-plate (12221030:factory_extract:output-chest:334:iron-plate),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_extract:output-chest:334,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:19:59.098259+00:00,12223386,supervision/gameplay.jsonl,78,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_craft:iron-gear-wheel,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:20:22.060604+00:00,12224466,supervision/gameplay.jsonl,79,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 3 iron-ore (12224466:factory_insert:recipe:iron-plate:iron-ore),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_insert:recipe:iron-plate,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:23:28.571303+00:00,12225900,supervision/gameplay.jsonl,80,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 50 iron-ore,"factory:factory_gather:iron-ore:target:178:site:{""name"":""iron-ore"",""position"":{""x"":46.5,""y"":-82.5},""surface_index"":1}",deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:24:08.516219+00:00,12237068,supervision/gameplay.jsonl,81,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 3 iron-plate (12237068:factory_extract:output-chest:334:iron-plate),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_extract:output-chest:334,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:24:49.503516+00:00,12239452,supervision/gameplay.jsonl,82,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_gather,True,running,Harvested 1 copper-ore,"capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_gather:copper-ore:target:4:site:{""name"":""copper-ore"",""position"":{""x"":-49.5,""y"":-84.5},""surface_index"":1}",deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:25:31.778465+00:00,12241910,supervision/gameplay.jsonl,83,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 4 copper-ore (12241910:factory_insert:recipe:copper-plate:copper-ore),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_insert:recipe:copper-plate,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:26:03.597848+00:00,12244384,supervision/gameplay.jsonl,84,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_insert,True,running,Transferred 20 iron-ore (12244384:factory_insert:recipe:iron-plate:iron-ore),factory:factory_insert:recipe:iron-plate,deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:26:28.480752+00:00,12246327,supervision/gameplay.jsonl,85,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_extract,True,running,Transferred 4 copper-plate (12246327:factory_extract:output-chest:243:copper-plate),capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_extract:output-chest:243,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:26:47.707151+00:00,12247827,supervision/gameplay.jsonl,86,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,capital:7867cc2c1c998fa05db04f5f:kit:factory:factory_craft:copper-cable,deterministic-singleton,False,advanced-oil-processing,0
2026-09-24T11:27:13.411308+00:00,12249006,supervision/gameplay.jsonl,87,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,capital:29edd709f5dd5e29e7f716be:kit:factory:factory_craft:electronic-circuit,deterministic-fallback,True,advanced-oil-processing,0
2026-09-24T11:27:34.237716+00:00,12250554,supervision/gameplay.jsonl,88,fcec75b7934b6d724a7561b45dc862ba53d5c40c,factory_craft_job,True,running,Native craft request returned; receipt and output require observation,capital:29edd709f5dd5e29e7f716be:kit:factory:factory_craft:assembling-machine-2,deterministic-singleton,False,advanced-oil-processing,0
